tempo,rootlocus,referencia,bode
744.97,121.52,744.97,88.535
745.97,122.01,745.97,88.89
746.97,122.49,746.97,89.246
747.97,122.97,747.97,89.603
748.97,123.46,748.97,89.96
749.97,123.95,749.97,90.319
750.97,124.43,750.97,90.678
751.97,124.92,751.97,91.038
752.97,125.41,752.97,91.399
753.97,125.9,753.97,91.761
754.97,126.39,754.97,92.123
755.97,126.89,755.97,92.486
756.97,127.38,756.97,92.851
757.97,127.88,757.97,93.215
758.97,128.37,758.97,93.581
759.97,128.87,759.97,93.948
760.97,129.37,760.97,94.315
761.97,129.87,761.97,94.683
762.97,130.37,762.97,95.052
763.97,130.87,763.97,95.422
764.97,131.37,764.97,95.793
765.97,131.87,765.97,96.164
766.97,132.38,766.97,96.536
767.97,132.88,767.97,96.909
768.97,133.39,768.97,97.283
769.97,133.9,769.97,97.658
770.97,134.4,770.97,98.033
771.97,134.91,771.97,98.409
772.97,135.42,772.97,98.786
773.97,135.94,773.97,99.164
774.97,136.45,774.97,99.543
775.97,136.96,775.97,99.923
776.97,137.48,776.97,100.3
777.97,137.99,777.97,100.68
778.97,138.51,778.97,101.07
779.97,139.03,779.97,101.45
780.97,139.55,780.97,101.83
781.97,140.07,781.97,102.22
782.97,140.59,782.97,102.6
783.97,141.11,783.97,102.99
784.97,141.63,784.97,103.37
785.97,142.16,785.97,103.76
786.97,142.68,786.97,104.15
787.97,143.21,787.97,104.54
788.97,143.74,788.97,104.93
789.97,144.27,789.97,105.32
790.97,144.8,790.97,105.71
791.97,145.33,791.97,106.11
792.97,145.86,792.97,106.5
793.97,146.39,793.97,106.89
794.97,146.93,794.97,107.29
795.97,147.46,795.97,107.68
796.97,148,796.97,108.08
797.97,148.53,797.97,108.48
798.97,149.07,798.97,108.88
799.97,149.61,799.97,109.28
800.97,150.15,800.97,109.68
801.97,150.69,801.97,110.08
802.97,151.23,802.97,110.48
803.97,151.78,803.97,110.88
804.97,152.32,804.97,111.28
805.97,152.87,805.97,111.69
806.97,153.41,806.97,112.09
807.97,153.96,807.97,112.5
808.97,154.51,808.97,112.9
809.97,155.06,809.97,113.31
810.97,155.61,810.97,113.72
811.97,156.16,811.97,114.13
812.97,156.71,812.97,114.54
813.97,157.27,813.97,114.95
814.97,157.82,814.97,115.36
815.97,158.38,815.97,115.77
816.97,158.94,816.97,116.18
817.97,159.49,817.97,116.6
818.97,160.05,818.97,117.01
819.97,160.61,819.97,117.43
820.97,161.17,820.97,117.84
821.97,161.74,821.97,118.26
822.97,162.3,822.97,118.68
823.97,162.86,823.97,119.1
824.97,163.43,824.97,119.52
825.97,164,825.97,119.94
826.97,164.56,826.97,120.36
827.97,165.13,827.97,120.78
828.97,165.7,828.97,121.2
829.97,166.27,829.97,121.63
830.97,166.84,830.97,122.05
831.97,167.42,831.97,122.48
832.97,167.99,832.97,122.9
833.97,168.56,833.97,123.33
834.97,169.14,834.97,123.76
835.97,169.72,835.97,124.18
836.97,170.29,836.97,124.61
837.97,170.87,837.97,125.04
838.97,171.45,838.97,125.47
839.97,172.03,839.97,125.91
840.97,172.62,840.97,126.34
841.97,173.2,841.97,126.77
842.97,173.78,842.97,127.21
843.97,174.37,843.97,127.64
844.97,174.96,844.97,128.08
845.97,175.54,845.97,128.51
846.97,176.13,846.97,128.95
847.97,176.72,847.97,129.39
848.97,177.31,848.97,129.83
849.97,177.9,849.97,130.27
850.97,178.49,850.97,130.71
851.97,179.09,851.97,131.15
852.97,179.68,852.97,131.59
853.97,180.28,853.97,132.03
854.97,180.87,854.97,132.48
855.97,181.47,855.97,132.92
856.97,182.07,856.97,133.37
857.97,182.67,857.97,133.81
858.97,183.27,858.97,134.26
859.97,183.87,859.97,134.71
860.97,184.48,860.97,135.16
861.97,185.08,861.97,135.61
862.97,185.68,862.97,136.06
863.97,186.29,863.97,136.51
864.97,186.9,864.97,136.96
865.97,187.5,865.97,137.41
866.97,188.11,866.97,137.87
867.97,188.72,867.97,138.32
868.97,189.33,868.97,138.78
869.97,189.95,869.97,139.23
870.97,190.56,870.97,139.69
871.97,191.17,871.97,140.15
872.97,191.79,872.97,140.61
873.97,192.4,873.97,141.07
874.97,193.02,874.97,141.53
875.97,193.64,875.97,141.99
876.97,194.26,876.97,142.45
877.97,194.88,877.97,142.91
878.97,195.5,878.97,143.38
879.97,196.12,879.97,143.84
880.97,196.75,880.97,144.31
881.97,197.37,881.97,144.77
882.97,198,882.97,145.24
883.97,198.62,883.97,145.71
884.97,199.25,884.97,146.17
885.97,199.88,885.97,146.64
886.97,200.51,886.97,147.11
887.97,201.14,887.97,147.58
888.97,201.77,888.97,148.05
889.97,202.4,889.97,148.53
890.97,203.04,890.97,149
891.97,203.67,891.97,149.47
892.97,204.31,892.97,149.95
893.97,204.94,893.97,150.42
894.97,205.58,894.97,150.9
895.97,206.22,895.97,151.38
896.97,206.86,896.97,151.86
897.97,207.5,897.97,152.34
898.97,208.14,898.97,152.82
899.97,208.78,899.97,153.3
900.97,209.43,900.97,153.78
901.97,210.07,901.97,154.26
902.97,210.72,902.97,154.74
903.97,211.37,903.97,155.23
904.97,212.01,904.97,155.71
905.97,212.66,905.97,156.2
906.97,213.31,906.97,156.68
907.97,213.96,907.97,157.17
908.97,214.62,908.97,157.66
909.97,215.27,909.97,158.15
910.97,215.92,910.97,158.63
911.97,216.58,911.97,159.12
912.97,217.23,912.97,159.62
913.97,217.89,913.97,160.11
914.97,218.55,914.97,160.6
915.97,219.21,915.97,161.09
916.97,219.87,916.97,161.59
917.97,220.53,917.97,162.08
918.97,221.19,918.97,162.58
919.97,221.85,919.97,163.08
920.97,222.52,920.97,163.57
921.97,223.18,921.97,164.07
922.97,223.85,922.97,164.57
923.97,224.51,923.97,165.07
924.97,225.18,924.97,165.57
925.97,225.85,925.97,166.07
926.97,226.52,926.97,166.57
927.97,227.19,927.97,167.08
928.97,227.87,928.97,167.58
929.97,228.54,929.97,168.09
930.97,229.21,930.97,168.59
931.97,229.89,931.97,169.1
932.97,230.56,932.97,169.61
933.97,231.24,933.97,170.11
934.97,231.92,934.97,170.62
935.97,232.6,935.97,171.13
936.97,233.28,936.97,171.64
937.97,233.96,937.97,172.15
938.97,234.64,938.97,172.67
939.97,235.32,939.97,173.18
940.97,236.01,940.97,173.69
941.97,236.69,941.97,174.21
942.97,237.38,942.97,174.72
943.97,238.07,943.97,175.24
944.97,238.75,944.97,175.75
945.97,239.44,945.97,176.27
946.97,240.13,946.97,176.79
947.97,240.82,947.97,177.31
948.97,241.52,948.97,177.83
949.97,242.21,949.97,178.35
950.97,242.9,950.97,178.87
951.97,243.6,951.97,179.39
952.97,244.29,952.97,179.92
953.97,244.99,953.97,180.44
954.97,245.69,954.97,180.97
955.97,246.39,955.97,181.49
956.97,247.09,956.97,182.02
957.97,247.79,957.97,182.55
958.97,248.49,958.97,183.07
959.97,249.19,959.97,183.6
960.97,249.9,960.97,184.13
961.97,250.6,961.97,184.66
962.97,251.31,962.97,185.19
963.97,252.01,963.97,185.73
964.97,252.72,964.97,186.26
965.97,253.43,965.97,186.79
966.97,254.14,966.97,187.33
967.97,254.85,967.97,187.86
968.97,255.56,968.97,188.4
969.97,256.27,969.97,188.94
970.97,256.99,970.97,189.47
971.97,257.7,971.97,190.01
972.97,258.42,972.97,190.55
973.97,259.13,973.97,191.09
974.97,259.85,974.97,191.63
975.97,260.57,975.97,192.17
976.97,261.29,976.97,192.72
977.97,262.01,977.97,193.26
978.97,262.73,978.97,193.8
979.97,263.45,979.97,194.35
980.97,264.18,980.97,194.89
981.97,264.9,981.97,195.44
982.97,265.63,982.97,195.99
983.97,266.35,983.97,196.53
984.97,267.08,984.97,197.08
985.97,267.81,985.97,197.63
986.97,268.54,986.97,198.18
987.97,269.27,987.97,198.73
988.97,270,988.97,199.29
989.97,270.73,989.97,199.84
990.97,271.46,990.97,200.39
991.97,272.2,991.97,200.95
992.97,272.93,992.97,201.5
993.97,273.67,993.97,202.06
994.97,274.41,994.97,202.62
995.97,275.14,995.97,203.17
996.97,275.88,996.97,203.73
997.97,276.62,997.97,204.29
998.97,277.36,998.97,204.85
999.97,278.1,999.97,205.41
1001,278.85,1001,205.97
1002,279.59,1002,206.53
1003,280.34,1003,207.1
1004,281.08,1004,207.66
1005,281.83,1005,208.23
1006,282.57,1006,208.79
1007,283.32,1007,209.36
1008,284.07,1008,209.92
1009,284.82,1009,210.49
1010,285.57,1010,211.06
1011,286.33,1011,211.63
1012,287.08,1012,212.2
1013,287.83,1013,212.77
1014,288.59,1014,213.34
1015,289.34,1015,213.92
1016,290.1,1016,214.49
1017,290.86,1017,215.06
1018,291.62,1018,215.64
1019,292.38,1019,216.21
1020,293.14,1020,216.79
1021,293.9,1021,217.37
1022,294.66,1022,217.94
1023,295.42,1023,218.52
1024,296.19,1024,219.1
1025,296.95,1025,219.68
1026,297.72,1026,220.26
1027,298.49,1027,220.85
1028,299.26,1028,221.43
1029,300.03,1029,222.01
1030,300.8,1030,222.6
1031,301.57,1031,223.18
1032,302.34,1032,223.77
1033,303.11,1033,224.35
1034,303.88,1034,224.94
1035,304.66,1035,225.53
1036,305.44,1036,226.12
1037,306.21,1037,226.71
1038,306.99,1038,227.3
1039,307.77,1039,227.89
1040,308.55,1040,228.48
1041,309.33,1041,229.08
1042,310.11,1042,229.67
1043,310.89,1043,230.26
1044,311.67,1044,230.86
1045,312.46,1045,231.45
1046,313.24,1046,232.05
1047,314.03,1047,232.65
1048,314.81,1048,233.25
1049,315.6,1049,233.85
1050,316.39,1050,234.45
1051,317.18,1051,235.05
1052,317.97,1052,235.65
1053,318.76,1053,236.25
1054,319.55,1054,236.85
1055,320.35,1055,237.46
1056,321.14,1056,238.06
1057,321.94,1057,238.67
1058,322.73,1058,239.27
1059,323.53,1059,239.88
1060,324.33,1060,240.49
1061,325.13,1061,241.09
1062,325.93,1062,241.7
1063,326.73,1063,242.31
1064,327.53,1064,242.92
1065,328.33,1065,243.54
1066,329.13,1066,244.15
1067,329.94,1067,244.76
1068,330.74,1068,245.37
1069,331.55,1069,245.99
1070,332.35,1070,246.6
1071,333.16,1071,247.22
1072,333.97,1072,247.84
1073,334.78,1073,248.45
1074,335.59,1074,249.07
1075,336.4,1075,249.69
1076,337.21,1076,250.31
1077,338.03,1077,250.93
1078,338.84,1078,251.55
1079,339.66,1079,252.18
1080,340.47,1080,252.8
1081,341.29,1081,253.42
1082,342.11,1082,254.05
1083,342.93,1083,254.67
1084,343.74,1084,255.3
1085,344.56,1085,255.92
1086,345.39,1086,256.55
1087,346.21,1087,257.18
1088,347.03,1088,257.81
1089,347.85,1089,258.44
1090,348.68,1090,259.07
1091,349.5,1091,259.7
1092,350.33,1092,260.33
1093,351.16,1093,260.97
1094,351.99,1094,261.6
1095,352.82,1095,262.23
1096,353.65,1096,262.87
1097,354.48,1097,263.5
1098,355.31,1098,264.14
1099,356.14,1099,264.78
1100,356.97,1100,265.42
1101,357.81,1101,266.06
1102,358.64,1102,266.7
1103,359.48,1103,267.34
1104,360.32,1104,267.98
1105,361.16,1105,268.62
1106,361.99,1106,269.26
1107,362.83,1107,269.9
1108,363.67,1108,270.55
1109,364.52,1109,271.19
1110,365.36,1110,271.84
1111,366.2,1111,272.49
1112,367.05,1112,273.13
1113,367.89,1113,273.78
1114,368.74,1114,274.43
1115,369.58,1115,275.08
1116,370.43,1116,275.73
1117,371.28,1117,276.38
1118,372.13,1118,277.03
1119,372.98,1119,277.68
1120,373.83,1120,278.34
1121,374.68,1121,278.99
1122,375.53,1122,279.65
1123,376.39,1123,280.3
1124,377.24,1124,280.96
1125,378.1,1125,281.61
1126,378.95,1126,282.27
1127,379.81,1127,282.93
1128,380.67,1128,283.59
1129,381.53,1129,284.25
1130,382.38,1130,284.91
1131,383.25,1131,285.57
1132,384.11,1132,286.23
1133,384.97,1133,286.9
1134,385.83,1134,287.56
1135,386.69,1135,288.22
1136,387.56,1136,288.89
1137,388.42,1137,289.55
1138,389.29,1138,290.22
1139,390.16,1139,290.89
1140,391.03,1140,291.56
1141,391.89,1141,292.23
1142,392.76,1142,292.89
1143,393.63,1143,293.57
1144,394.51,1144,294.24
1145,395.38,1145,294.91
1146,396.25,1146,295.58
1147,397.13,1147,296.25
1148,398,1148,296.93
1149,398.88,1149,297.6
1150,399.75,1150,298.28
1151,400.63,1151,298.95
1152,401.51,1152,299.63
1153,402.39,1153,300.31
1154,403.26,1154,300.99
1155,404.15,1155,301.67
1156,405.03,1156,302.35
1157,405.91,1157,303.03
1158,406.79,1158,303.71
1159,407.68,1159,304.39
1160,408.56,1160,305.07
1161,409.45,1161,305.76
1162,410.33,1162,306.44
1163,411.22,1163,307.12
1164,412.11,1164,307.81
1165,413,1165,308.5
1166,413.88,1166,309.18
1167,414.78,1167,309.87
1168,415.67,1168,310.56
1169,416.56,1169,311.25
1170,417.45,1170,311.94
1171,418.34,1171,312.63
1172,419.24,1172,313.32
1173,420.13,1173,314.01
1174,421.03,1174,314.71
1175,421.93,1175,315.4
1176,422.82,1176,316.09
1177,423.72,1177,316.79
1178,424.62,1178,317.49
1179,425.52,1179,318.18
1180,426.42,1180,318.88
1181,427.32,1181,319.58
1182,428.23,1182,320.28
1183,429.13,1183,320.98
1184,430.03,1184,321.68
1185,430.94,1185,322.38
1186,431.85,1186,323.08
1187,432.75,1187,323.78
1188,433.66,1188,324.48
1189,434.57,1189,325.19
1190,435.48,1190,325.89
1191,436.39,1191,326.6
1192,437.3,1192,327.3
1193,438.21,1193,328.01
1194,439.12,1194,328.72
1195,440.03,1195,329.42
1196,440.95,1196,330.13
1197,441.86,1197,330.84
1198,442.78,1198,331.55
1199,443.69,1199,332.26
1200,444.61,1200,332.98
1201,445.53,1201,333.69
1202,446.44,1202,334.4
1203,447.36,1203,335.11
1204,448.28,1204,335.83
1205,449.2,1205,336.54
1206,450.12,1206,337.26
1207,451.05,1207,337.98
1208,451.97,1208,338.69
1209,452.89,1209,339.41
1210,453.82,1210,340.13
1211,454.74,1211,340.85
1212,455.67,1212,341.57
1213,456.6,1213,342.29
1214,457.52,1214,343.01
1215,458.45,1215,343.73
1216,459.38,1216,344.46
1217,460.31,1217,345.18
1218,461.24,1218,345.91
1219,462.17,1219,346.63
1220,463.11,1220,347.36
1221,464.04,1221,348.08
1222,464.97,1222,348.81
1223,465.91,1223,349.54
1224,466.84,1224,350.27
1225,467.78,1225,351
1226,468.72,1226,351.73
1227,469.65,1227,352.46
1228,470.59,1228,353.19
1229,471.53,1229,353.92
1230,472.47,1230,354.65
1231,473.41,1231,355.39
1232,474.35,1232,356.12
1233,475.29,1233,356.85
1234,476.24,1234,357.59
1235,477.18,1235,358.33
1236,478.13,1236,359.06
1237,479.07,1237,359.8
1238,480.02,1238,360.54
1239,480.96,1239,361.28
1240,481.91,1240,362.02
1241,482.86,1241,362.76
1242,483.81,1242,363.5
1243,484.76,1243,364.24
1244,485.71,1244,364.98
1245,486.66,1245,365.73
1246,487.61,1246,366.47
1247,488.56,1247,367.21
1248,489.52,1248,367.96
1249,490.47,1249,368.71
1250,491.42,1250,369.45
1251,492.38,1251,370.2
1252,493.34,1252,370.95
1253,494.29,1253,371.7
1254,495.25,1254,372.45
1255,496.21,1255,373.2
1256,497.17,1256,373.95
1257,498.13,1257,374.7
1258,499.09,1258,375.45
1259,500.05,1259,376.2
1260,501.01,1260,376.96
1261,501.98,1261,377.71
1262,502.94,1262,378.46
1263,503.9,1263,379.22
1264,504.87,1264,379.98
1265,505.83,1265,380.73
1266,506.8,1266,381.49
1267,507.77,1267,382.25
1268,508.73,1268,383.01
1269,509.7,1269,383.77
1270,510.67,1270,384.53
1271,511.64,1271,385.29
1272,512.61,1272,386.05
1273,513.58,1273,386.81
1274,514.56,1274,387.57
1275,515.53,1275,388.34
1276,516.5,1276,389.1
1277,517.48,1277,389.87
1278,518.45,1278,390.63
1279,519.43,1279,391.4
1280,520.4,1280,392.17
1281,521.38,1281,392.93
1282,522.36,1282,393.7
1283,523.34,1283,394.47
1284,524.32,1284,395.24
1285,525.3,1285,396.01
1286,526.28,1286,396.78
1287,527.26,1287,397.55
1288,528.24,1288,398.33
1289,529.22,1289,399.1
1290,530.21,1290,399.87
1291,531.19,1291,400.65
1292,532.17,1292,401.42
1293,533.16,1293,402.2
1294,534.15,1294,402.97
1295,535.13,1295,403.75
1296,536.12,1296,404.53
1297,537.11,1297,405.31
1298,538.1,1298,406.08
1299,539.09,1299,406.86
1300,540.08,1300,407.64
1301,541.07,1301,408.43
1302,542.06,1302,409.21
1303,543.05,1303,409.99
1304,544.04,1304,410.77
1305,545.04,1305,411.56
1306,546.03,1306,412.34
1307,547.03,1307,413.12
1308,548.02,1308,413.91
1309,549.02,1309,414.7
1310,550.02,1310,415.48
1311,551.01,1311,416.27
1312,552.01,1312,417.06
1313,553.01,1313,417.85
1314,554.01,1314,418.64
1315,555.01,1315,419.43
1316,556.01,1316,420.22
1317,557.01,1317,421.01
1318,558.02,1318,421.8
1319,559.02,1319,422.59
1320,560.02,1320,423.39
1321,561.03,1321,424.18
1322,562.03,1322,424.98
1323,563.04,1323,425.77
1324,564.04,1324,426.57
1325,565.05,1325,427.36
1326,566.06,1326,428.16
1327,567.07,1327,428.96
1328,568.08,1328,429.76
1329,569.09,1329,430.56
1330,570.1,1330,431.36
1331,571.11,1331,432.16
1332,572.12,1332,432.96
1333,573.13,1333,433.76
1334,574.14,1334,434.56
1335,575.16,1335,435.36
1336,576.17,1336,436.17
1337,577.19,1337,436.97
1338,578.2,1338,437.78
1339,579.22,1339,438.58
1340,580.23,1340,439.39
1341,581.25,1341,440.2
1342,582.27,1342,441
1343,583.29,1343,441.81
1344,584.31,1344,442.62
1345,585.33,1345,443.43
1346,586.35,1346,444.24
1347,587.37,1347,445.05
1348,588.39,1348,445.86
1349,589.41,1349,446.67
1350,590.44,1350,447.49
1351,591.46,1351,448.3
1352,592.48,1352,449.11
1353,593.51,1353,449.93
1354,594.54,1354,450.74
1355,595.56,1355,451.56
1356,596.59,1356,452.37
1357,597.62,1357,453.19
1358,598.64,1358,454.01
1359,599.67,1359,454.83
1360,600.7,1360,455.65
1361,601.73,1361,456.47
1362,602.76,1362,457.29
1363,603.79,1363,458.11
1364,604.83,1364,458.93
1365,605.86,1365,459.75
1366,606.89,1366,460.57
1367,607.92,1367,461.4
1368,608.96,1368,462.22
1369,609.99,1369,463.04
1370,611.03,1370,463.87
1371,612.06,1371,464.69
1372,613.1,1372,465.52
1373,614.14,1373,466.35
1374,615.18,1374,467.17
1375,616.22,1375,468
1376,617.25,1376,468.83
1377,618.29,1377,469.66
1378,619.33,1378,470.49
1379,620.38,1379,471.32
1380,621.42,1380,472.15
1381,622.46,1381,472.98
1382,623.5,1382,473.82
1383,624.54,1383,474.65
1384,625.59,1384,475.48
1385,626.63,1385,476.32
1386,627.68,1386,477.15
1387,628.72,1387,477.99
1388,629.77,1388,478.82
1389,630.82,1389,479.66
1390,631.86,1390,480.5
1391,632.91,1391,481.34
1392,633.96,1392,482.18
1393,635.01,1393,483.01
1394,636.06,1394,483.85
1395,637.11,1395,484.69
1396,638.16,1396,485.54
1397,639.21,1397,486.38
1398,640.27,1398,487.22
1399,641.32,1399,488.06
1400,642.37,1400,488.91
1401,643.43,1401,489.75
1402,644.48,1402,490.59
1403,645.53,1403,491.44
1404,646.59,1404,492.29
1405,647.65,1405,493.13
1406,648.7,1406,493.98
1407,649.76,1407,494.83
1408,650.82,1408,495.67
1409,651.88,1409,496.52
1410,652.94,1410,497.37
1411,654,1411,498.22
1412,655.06,1412,499.07
1413,656.12,1413,499.92
1414,657.18,1414,500.78
1415,658.24,1415,501.63
1416,659.3,1416,502.48
1417,660.36,1417,503.33
1418,661.43,1418,504.19
1419,662.49,1419,505.04
1420,663.56,1420,505.9
1421,664.62,1421,506.76
1422,665.69,1422,507.61
1423,666.75,1423,508.47
1424,667.82,1424,509.33
1425,668.89,1425,510.18
1426,669.96,1426,511.04
1427,671.02,1427,511.9
1428,672.09,1428,512.76
1429,673.16,1429,513.62
1430,674.23,1430,514.48
1431,675.3,1431,515.35
1432,676.37,1432,516.21
1433,677.45,1433,517.07
1434,678.52,1434,517.94
1435,679.59,1435,518.8
1436,680.67,1436,519.66
1437,681.74,1437,520.53
1438,682.81,1438,521.4
1439,683.89,1439,522.26
1440,684.96,1440,523.13
1441,686.04,1441,524
1442,687.12,1442,524.86
1443,688.19,1443,525.73
1444,689.27,1444,526.6
1445,690.35,1445,527.47
1446,691.43,1446,528.34
1447,692.51,1447,529.21
1448,693.59,1448,530.09
1449,694.67,1449,530.96
1450,695.75,1450,531.83
1451,696.83,1451,532.7
1452,697.91,1452,533.58
1453,698.99,1453,534.45
1454,700.08,1454,535.33
1455,701.16,1455,536.2
1456,702.24,1456,537.08
1457,703.33,1457,537.96
1458,704.41,1458,538.83
1459,705.5,1459,539.71
1460,706.59,1460,540.59
1461,707.67,1461,541.47
1462,708.76,1462,542.35
1463,709.85,1463,543.23
1464,710.93,1464,544.11
1465,712.02,1465,544.99
1466,713.11,1466,545.87
1467,714.2,1467,546.76
1468,715.29,1468,547.64
1469,716.38,1469,548.52
1470,717.47,1470,549.41
1471,718.57,1471,550.29
1472,719.66,1472,551.18
1473,720.75,1473,552.06
1474,721.84,1474,552.95
1475,722.94,1475,553.83
1476,724.03,1476,554.72
1477,725.13,1477,555.61
1478,726.22,1478,556.5
1479,727.32,1479,557.39
1480,728.41,1480,558.28
1481,729.51,1481,559.17
1482,730.61,1482,560.06
1483,731.7,1483,560.95
1484,732.8,1484,561.84
1485,733.9,1485,562.73
1486,735,1486,563.63
1487,736.1,1487,564.52
1488,737.2,1488,565.42
1489,738.3,1489,566.31
1490,739.4,1490,567.21
1491,740.5,1491,568.1
1492,741.6,1492,569
1493,742.71,1493,569.89
1494,743.81,1494,570.79
1495,744.91,1495,571.69
1496,746.02,1496,572.59
1497,747.12,1497,573.49
1498,748.23,1498,574.39
1499,749.33,1499,575.29
1500,750.44,1500,576.19
1501,751.54,1501,577.09
1502,752.65,1502,577.99
1503,753.76,1503,578.89
1504,754.86,1504,579.8
1505,755.97,1505,580.7
1506,757.08,1506,581.6
1507,758.19,1507,582.51
1508,759.3,1508,583.41
1509,760.41,1509,584.32
1510,761.52,1510,585.22
1511,762.63,1511,586.13
1512,763.74,1512,587.04
1513,764.85,1513,587.94
1514,765.97,1514,588.85
1515,767.08,1515,589.76
1516,768.19,1516,590.67
1517,769.31,1517,591.58
1518,770.42,1518,592.49
1519,771.53,1519,593.4
1520,772.65,1520,594.31
1521,773.76,1521,595.23
1522,774.88,1522,596.14
1523,776,1523,597.05
1524,777.11,1524,597.96
1525,778.23,1525,598.88
1526,779.35,1526,599.79
1527,780.47,1527,600.71
1528,781.59,1528,601.62
1529,782.7,1529,602.54
1530,783.82,1530,603.46
1531,784.94,1531,604.37
1532,786.06,1532,605.29
1533,787.18,1533,606.21
1534,788.31,1534,607.13
1535,789.43,1535,608.05
1536,790.55,1536,608.97
1537,791.67,1537,609.89
1538,792.79,1538,610.81
1539,793.92,1539,611.73
1540,795.04,1540,612.65
1541,796.17,1541,613.57
1542,797.29,1542,614.5
1543,798.42,1543,615.42
1544,799.54,1544,616.34
1545,800.67,1545,617.27
1546,801.79,1546,618.19
1547,802.92,1547,619.12
1548,804.05,1548,620.04
1549,805.18,1549,620.97
1550,806.3,1550,621.9
1551,807.43,1551,622.83
1552,808.56,1552,623.75
1553,809.69,1553,624.68
1554,810.82,1554,625.61
1555,811.95,1555,626.54
1556,813.08,1556,627.47
1557,814.21,1557,628.4
1558,815.34,1558,629.33
1559,816.47,1559,630.26
1560,817.61,1560,631.2
1561,818.74,1561,632.13
1562,819.87,1562,633.06
1563,821.01,1563,634
1564,822.14,1564,634.93
1565,823.27,1565,635.86
1566,824.41,1566,636.8
1567,825.54,1567,637.74
1568,826.68,1568,638.67
1569,827.81,1569,639.61
1570,828.95,1570,640.55
1571,830.09,1571,641.48
1572,831.22,1572,642.42
1573,832.36,1573,643.36
1574,833.5,1574,644.3
1575,834.64,1575,645.24
1576,835.78,1576,646.18
1577,836.92,1577,647.12
1578,838.06,1578,648.06
1579,839.2,1579,649
1580,840.34,1580,649.94
1581,841.48,1581,650.89
1582,842.62,1582,651.83
1583,843.76,1583,652.77
1584,844.9,1584,653.72
1585,846.04,1585,654.66
1586,847.18,1586,655.61
1587,848.33,1587,656.55
1588,849.47,1588,657.5
1589,850.61,1589,658.44
1590,851.76,1590,659.39
1591,852.9,1591,660.34
1592,854.05,1592,661.29
1593,855.19,1593,662.24
1594,856.34,1594,663.18
1595,857.48,1595,664.13
1596,858.63,1596,665.08
1597,859.78,1597,666.03
1598,860.92,1598,666.98
1599,862.07,1599,667.94
1600,863.22,1600,668.89
1601,864.37,1601,669.84
1602,865.52,1602,670.79
1603,866.66,1603,671.75
1604,867.81,1604,672.7
1605,868.96,1605,673.65
1606,870.11,1606,674.61
1607,871.26,1607,675.56
1608,872.41,1608,676.52
1609,873.57,1609,677.48
1610,874.72,1610,678.43
1611,875.87,1611,679.39
1612,877.02,1612,680.35
1613,878.17,1613,681.3
1614,879.33,1614,682.26
1615,880.48,1615,683.22
1616,881.63,1616,684.18
1617,882.79,1617,685.14
1618,883.94,1618,686.1
1619,885.1,1619,687.06
1620,886.25,1620,688.02
