tempo,kirootlocus,kibode,kiatrasobode,kiatrasorootlocus
1724.2,1.1368,1.1922,1.1925,1.1369
1724.3,1.1368,1.1923,1.1925,1.137
1724.4,1.1368,1.1923,1.1925,1.137
1724.5,1.1369,1.1923,1.1925,1.137
1724.6,1.1369,1.1923,1.1925,1.137
1724.7,1.1369,1.1923,1.1925,1.137
1724.8,1.1369,1.1923,1.1925,1.1371
1724.9,1.1369,1.1923,1.1925,1.1371
1725,1.1369,1.1923,1.1925,1.1371
1725.1,1.137,1.1923,1.1925,1.1371
1725.2,1.137,1.1923,1.1925,1.1371
1725.3,1.137,1.1923,1.1925,1.1372
1725.4,1.137,1.1924,1.1926,1.1372
1725.5,1.137,1.1924,1.1926,1.1372
1725.6,1.1371,1.1924,1.1926,1.1372
1725.7,1.1371,1.1924,1.1926,1.1372
1725.8,1.1371,1.1924,1.1926,1.1373
1725.9,1.1371,1.1924,1.1926,1.1373
1726,1.1371,1.1924,1.1926,1.1373
1726.1,1.1372,1.1924,1.1926,1.1373
1726.2,1.1372,1.1924,1.1926,1.1373
1726.3,1.1372,1.1924,1.1926,1.1373
1726.4,1.1372,1.1924,1.1926,1.1374
1726.5,1.1372,1.1924,1.1926,1.1374
1726.6,1.1373,1.1925,1.1927,1.1374
1726.7,1.1373,1.1925,1.1927,1.1374
1726.8,1.1373,1.1925,1.1927,1.1374
1726.9,1.1373,1.1925,1.1927,1.1375
1727,1.1373,1.1925,1.1927,1.1375
1727.1,1.1373,1.1925,1.1927,1.1375
1727.2,1.1374,1.1925,1.1927,1.1375
1727.3,1.1374,1.1925,1.1927,1.1375
1727.4,1.1374,1.1925,1.1927,1.1376
1727.5,1.1374,1.1925,1.1927,1.1376
1727.6,1.1374,1.1925,1.1927,1.1376
1727.7,1.1375,1.1925,1.1927,1.1376
1727.8,1.1375,1.1926,1.1928,1.1376
1727.9,1.1375,1.1926,1.1928,1.1377
1728,1.1375,1.1926,1.1928,1.1377
1728.1,1.1375,1.1926,1.1928,1.1377
1728.2,1.1376,1.1926,1.1928,1.1377
1728.3,1.1376,1.1926,1.1928,1.1377
1728.4,1.1376,1.1926,1.1928,1.1377
1728.5,1.1376,1.1926,1.1928,1.1378
1728.6,1.1376,1.1926,1.1928,1.1378
1728.7,1.1377,1.1926,1.1928,1.1378
1728.8,1.1377,1.1926,1.1928,1.1378
1728.9,1.1377,1.1926,1.1928,1.1378
1729,1.1377,1.1926,1.1929,1.1379
1729.1,1.1377,1.1927,1.1929,1.1379
1729.2,1.1377,1.1927,1.1929,1.1379
1729.3,1.1378,1.1927,1.1929,1.1379
1729.4,1.1378,1.1927,1.1929,1.1379
1729.5,1.1378,1.1927,1.1929,1.138
1729.6,1.1378,1.1927,1.1929,1.138
1729.7,1.1378,1.1927,1.1929,1.138
1729.8,1.1379,1.1927,1.1929,1.138
1729.9,1.1379,1.1927,1.1929,1.138
1730,1.1379,1.1927,1.1929,1.138
1730.1,1.1379,1.1927,1.1929,1.1381
1730.2,1.1379,1.1927,1.193,1.1381
1730.3,1.138,1.1928,1.193,1.1381
1730.4,1.138,1.1928,1.193,1.1381
1730.5,1.138,1.1928,1.193,1.1381
1730.6,1.138,1.1928,1.193,1.1382
1730.7,1.138,1.1928,1.193,1.1382
1730.8,1.138,1.1928,1.193,1.1382
1730.9,1.1381,1.1928,1.193,1.1382
1731,1.1381,1.1928,1.193,1.1382
1731.1,1.1381,1.1928,1.193,1.1383
1731.2,1.1381,1.1928,1.193,1.1383
1731.3,1.1381,1.1928,1.193,1.1383
1731.4,1.1382,1.1928,1.193,1.1383
1731.5,1.1382,1.1928,1.1931,1.1383
1731.6,1.1382,1.1929,1.1931,1.1383
1731.7,1.1382,1.1929,1.1931,1.1384
1731.8,1.1382,1.1929,1.1931,1.1384
1731.9,1.1383,1.1929,1.1931,1.1384
1732,1.1383,1.1929,1.1931,1.1384
1732.1,1.1383,1.1929,1.1931,1.1384
1732.2,1.1383,1.1929,1.1931,1.1385
1732.3,1.1383,1.1929,1.1931,1.1385
1732.4,1.1383,1.1929,1.1931,1.1385
1732.5,1.1384,1.1929,1.1931,1.1385
1732.6,1.1384,1.1929,1.1931,1.1385
1732.7,1.1384,1.1929,1.1931,1.1385
1732.8,1.1384,1.1929,1.1932,1.1386
1732.9,1.1384,1.193,1.1932,1.1386
1733,1.1385,1.193,1.1932,1.1386
1733.1,1.1385,1.193,1.1932,1.1386
1733.2,1.1385,1.193,1.1932,1.1386
1733.3,1.1385,1.193,1.1932,1.1387
1733.4,1.1385,1.193,1.1932,1.1387
1733.5,1.1385,1.193,1.1932,1.1387
1733.6,1.1386,1.193,1.1932,1.1387
1733.7,1.1386,1.193,1.1932,1.1387
1733.8,1.1386,1.193,1.1932,1.1388
1733.9,1.1386,1.193,1.1932,1.1388
1734,1.1386,1.193,1.1932,1.1388
1734.1,1.1387,1.193,1.1933,1.1388
1734.2,1.1387,1.1931,1.1933,1.1388
1734.3,1.1387,1.1931,1.1933,1.1388
1734.4,1.1387,1.1931,1.1933,1.1389
1734.5,1.1387,1.1931,1.1933,1.1389
1734.6,1.1387,1.1931,1.1933,1.1389
1734.7,1.1388,1.1931,1.1933,1.1389
1734.8,1.1388,1.1931,1.1933,1.1389
1734.9,1.1388,1.1931,1.1933,1.139
1735,1.1388,1.1931,1.1933,1.139
1735.1,1.1388,1.1931,1.1933,1.139
1735.2,1.1389,1.1931,1.1933,1.139
1735.3,1.1389,1.1931,1.1933,1.139
1735.4,1.1389,1.1931,1.1934,1.139
1735.5,1.1389,1.1932,1.1934,1.1391
1735.6,1.1389,1.1932,1.1934,1.1391
1735.7,1.139,1.1932,1.1934,1.1391
1735.8,1.139,1.1932,1.1934,1.1391
1735.9,1.139,1.1932,1.1934,1.1391
1736,1.139,1.1932,1.1934,1.1392
1736.1,1.139,1.1932,1.1934,1.1392
1736.2,1.139,1.1932,1.1934,1.1392
1736.3,1.1391,1.1932,1.1934,1.1392
1736.4,1.1391,1.1932,1.1934,1.1392
1736.5,1.1391,1.1932,1.1934,1.1392
1736.6,1.1391,1.1932,1.1934,1.1393
1736.7,1.1391,1.1932,1.1934,1.1393
1736.8,1.1392,1.1933,1.1935,1.1393
1736.9,1.1392,1.1933,1.1935,1.1393
1737,1.1392,1.1933,1.1935,1.1393
1737.1,1.1392,1.1933,1.1935,1.1394
1737.2,1.1392,1.1933,1.1935,1.1394
1737.3,1.1392,1.1933,1.1935,1.1394
1737.4,1.1393,1.1933,1.1935,1.1394
1737.5,1.1393,1.1933,1.1935,1.1394
1737.6,1.1393,1.1933,1.1935,1.1394
1737.7,1.1393,1.1933,1.1935,1.1395
1737.8,1.1393,1.1933,1.1935,1.1395
1737.9,1.1394,1.1933,1.1935,1.1395
1738,1.1394,1.1933,1.1935,1.1395
1738.1,1.1394,1.1933,1.1935,1.1395
1738.2,1.1394,1.1934,1.1936,1.1396
1738.3,1.1394,1.1934,1.1936,1.1396
1738.4,1.1394,1.1934,1.1936,1.1396
1738.5,1.1395,1.1934,1.1936,1.1396
1738.6,1.1395,1.1934,1.1936,1.1396
1738.7,1.1395,1.1934,1.1936,1.1396
1738.8,1.1395,1.1934,1.1936,1.1397
1738.9,1.1395,1.1934,1.1936,1.1397
1739,1.1395,1.1934,1.1936,1.1397
1739.1,1.1396,1.1934,1.1936,1.1397
1739.2,1.1396,1.1934,1.1936,1.1397
1739.3,1.1396,1.1934,1.1936,1.1398
1739.4,1.1396,1.1934,1.1936,1.1398
1739.5,1.1396,1.1934,1.1937,1.1398
1739.6,1.1397,1.1935,1.1937,1.1398
1739.7,1.1397,1.1935,1.1937,1.1398
1739.8,1.1397,1.1935,1.1937,1.1398
1739.9,1.1397,1.1935,1.1937,1.1399
1740,1.1397,1.1935,1.1937,1.1399
1740.1,1.1397,1.1935,1.1937,1.1399
1740.2,1.1398,1.1935,1.1937,1.1399
1740.3,1.1398,1.1935,1.1937,1.1399
1740.4,1.1398,1.1935,1.1937,1.14
1740.5,1.1398,1.1935,1.1937,1.14
1740.6,1.1398,1.1935,1.1937,1.14
1740.7,1.1399,1.1935,1.1937,1.14
1740.8,1.1399,1.1935,1.1937,1.14
1740.9,1.1399,1.1935,1.1937,1.14
1741,1.1399,1.1936,1.1938,1.1401
1741.1,1.1399,1.1936,1.1938,1.1401
1741.2,1.1399,1.1936,1.1938,1.1401
1741.3,1.14,1.1936,1.1938,1.1401
1741.4,1.14,1.1936,1.1938,1.1401
1741.5,1.14,1.1936,1.1938,1.1401
1741.6,1.14,1.1936,1.1938,1.1402
1741.7,1.14,1.1936,1.1938,1.1402
1741.8,1.14,1.1936,1.1938,1.1402
1741.9,1.1401,1.1936,1.1938,1.1402
1742,1.1401,1.1936,1.1938,1.1402
1742.1,1.1401,1.1936,1.1938,1.1403
1742.2,1.1401,1.1936,1.1938,1.1403
1742.3,1.1401,1.1936,1.1938,1.1403
1742.4,1.1402,1.1936,1.1939,1.1403
1742.5,1.1402,1.1937,1.1939,1.1403
1742.6,1.1402,1.1937,1.1939,1.1403
1742.7,1.1402,1.1937,1.1939,1.1404
1742.8,1.1402,1.1937,1.1939,1.1404
1742.9,1.1402,1.1937,1.1939,1.1404
1743,1.1403,1.1937,1.1939,1.1404
1743.1,1.1403,1.1937,1.1939,1.1404
1743.2,1.1403,1.1937,1.1939,1.1404
1743.3,1.1403,1.1937,1.1939,1.1405
1743.4,1.1403,1.1937,1.1939,1.1405
1743.5,1.1404,1.1937,1.1939,1.1405
1743.6,1.1404,1.1937,1.1939,1.1405
1743.7,1.1404,1.1937,1.1939,1.1405
1743.8,1.1404,1.1937,1.1939,1.1406
1743.9,1.1404,1.1937,1.194,1.1406
1744,1.1404,1.1938,1.194,1.1406
1744.1,1.1405,1.1938,1.194,1.1406
1744.2,1.1405,1.1938,1.194,1.1406
1744.3,1.1405,1.1938,1.194,1.1406
1744.4,1.1405,1.1938,1.194,1.1407
1744.5,1.1405,1.1938,1.194,1.1407
1744.6,1.1405,1.1938,1.194,1.1407
1744.7,1.1406,1.1938,1.194,1.1407
1744.8,1.1406,1.1938,1.194,1.1407
1744.9,1.1406,1.1938,1.194,1.1407
1745,1.1406,1.1938,1.194,1.1408
1745.1,1.1406,1.1938,1.194,1.1408
1745.2,1.1406,1.1938,1.194,1.1408
1745.3,1.1407,1.1938,1.194,1.1408
1745.4,1.1407,1.1938,1.1941,1.1408
1745.5,1.1407,1.1939,1.1941,1.1409
1745.6,1.1407,1.1939,1.1941,1.1409
1745.7,1.1407,1.1939,1.1941,1.1409
1745.8,1.1408,1.1939,1.1941,1.1409
1745.9,1.1408,1.1939,1.1941,1.1409
1746,1.1408,1.1939,1.1941,1.1409
1746.1,1.1408,1.1939,1.1941,1.141
1746.2,1.1408,1.1939,1.1941,1.141
1746.3,1.1408,1.1939,1.1941,1.141
1746.4,1.1409,1.1939,1.1941,1.141
1746.5,1.1409,1.1939,1.1941,1.141
1746.6,1.1409,1.1939,1.1941,1.141
1746.7,1.1409,1.1939,1.1941,1.1411
1746.8,1.1409,1.1939,1.1941,1.1411
1746.9,1.1409,1.1939,1.1941,1.1411
1747,1.141,1.194,1.1942,1.1411
1747.1,1.141,1.194,1.1942,1.1411
1747.2,1.141,1.194,1.1942,1.1411
1747.3,1.141,1.194,1.1942,1.1412
1747.4,1.141,1.194,1.1942,1.1412
1747.5,1.141,1.194,1.1942,1.1412
1747.6,1.1411,1.194,1.1942,1.1412
1747.7,1.1411,1.194,1.1942,1.1412
1747.8,1.1411,1.194,1.1942,1.1413
1747.9,1.1411,1.194,1.1942,1.1413
1748,1.1411,1.194,1.1942,1.1413
1748.1,1.1412,1.194,1.1942,1.1413
1748.2,1.1412,1.194,1.1942,1.1413
1748.3,1.1412,1.194,1.1942,1.1413
1748.4,1.1412,1.194,1.1942,1.1414
1748.5,1.1412,1.194,1.1942,1.1414
1748.6,1.1412,1.1941,1.1943,1.1414
1748.7,1.1413,1.1941,1.1943,1.1414
1748.8,1.1413,1.1941,1.1943,1.1414
1748.9,1.1413,1.1941,1.1943,1.1414
1749,1.1413,1.1941,1.1943,1.1415
1749.1,1.1413,1.1941,1.1943,1.1415
1749.2,1.1413,1.1941,1.1943,1.1415
1749.3,1.1414,1.1941,1.1943,1.1415
1749.4,1.1414,1.1941,1.1943,1.1415
1749.5,1.1414,1.1941,1.1943,1.1415
1749.6,1.1414,1.1941,1.1943,1.1416
1749.7,1.1414,1.1941,1.1943,1.1416
1749.8,1.1414,1.1941,1.1943,1.1416
1749.9,1.1415,1.1941,1.1943,1.1416
1750,1.1415,1.1941,1.1943,1.1416
1750.1,1.1415,1.1941,1.1943,1.1416
1750.2,1.1415,1.1942,1.1944,1.1417
1750.3,1.1415,1.1942,1.1944,1.1417
1750.4,1.1415,1.1942,1.1944,1.1417
1750.5,1.1416,1.1942,1.1944,1.1417
1750.6,1.1416,1.1942,1.1944,1.1417
1750.7,1.1416,1.1942,1.1944,1.1417
1750.8,1.1416,1.1942,1.1944,1.1418
1750.9,1.1416,1.1942,1.1944,1.1418
1751,1.1416,1.1942,1.1944,1.1418
1751.1,1.1417,1.1942,1.1944,1.1418
1751.2,1.1417,1.1942,1.1944,1.1418
1751.3,1.1417,1.1942,1.1944,1.1418
1751.4,1.1417,1.1942,1.1944,1.1419
1751.5,1.1417,1.1942,1.1944,1.1419
1751.6,1.1417,1.1942,1.1944,1.1419
1751.7,1.1418,1.1942,1.1944,1.1419
1751.8,1.1418,1.1942,1.1945,1.1419
1751.9,1.1418,1.1943,1.1945,1.142
1752,1.1418,1.1943,1.1945,1.142
1752.1,1.1418,1.1943,1.1945,1.142
1752.2,1.1418,1.1943,1.1945,1.142
1752.3,1.1419,1.1943,1.1945,1.142
1752.4,1.1419,1.1943,1.1945,1.142
1752.5,1.1419,1.1943,1.1945,1.1421
1752.6,1.1419,1.1943,1.1945,1.1421
1752.7,1.1419,1.1943,1.1945,1.1421
1752.8,1.142,1.1943,1.1945,1.1421
1752.9,1.142,1.1943,1.1945,1.1421
1753,1.142,1.1943,1.1945,1.1421
1753.1,1.142,1.1943,1.1945,1.1422
1753.2,1.142,1.1943,1.1945,1.1422
1753.3,1.142,1.1943,1.1945,1.1422
1753.4,1.1421,1.1943,1.1945,1.1422
1753.5,1.1421,1.1943,1.1946,1.1422
1753.6,1.1421,1.1944,1.1946,1.1422
1753.7,1.1421,1.1944,1.1946,1.1423
1753.8,1.1421,1.1944,1.1946,1.1423
1753.9,1.1421,1.1944,1.1946,1.1423
1754,1.1422,1.1944,1.1946,1.1423
1754.1,1.1422,1.1944,1.1946,1.1423
1754.2,1.1422,1.1944,1.1946,1.1423
1754.3,1.1422,1.1944,1.1946,1.1424
1754.4,1.1422,1.1944,1.1946,1.1424
1754.5,1.1422,1.1944,1.1946,1.1424
1754.6,1.1423,1.1944,1.1946,1.1424
1754.7,1.1423,1.1944,1.1946,1.1424
1754.8,1.1423,1.1944,1.1946,1.1424
1754.9,1.1423,1.1944,1.1946,1.1425
1755,1.1423,1.1944,1.1946,1.1425
1755.1,1.1423,1.1944,1.1946,1.1425
1755.2,1.1424,1.1944,1.1946,1.1425
1755.3,1.1424,1.1944,1.1947,1.1425
1755.4,1.1424,1.1945,1.1947,1.1425
1755.5,1.1424,1.1945,1.1947,1.1426
1755.6,1.1424,1.1945,1.1947,1.1426
1755.7,1.1424,1.1945,1.1947,1.1426
1755.8,1.1425,1.1945,1.1947,1.1426
1755.9,1.1425,1.1945,1.1947,1.1426
1756,1.1425,1.1945,1.1947,1.1426
1756.1,1.1425,1.1945,1.1947,1.1427
1756.2,1.1425,1.1945,1.1947,1.1427
1756.3,1.1425,1.1945,1.1947,1.1427
1756.4,1.1426,1.1945,1.1947,1.1427
1756.5,1.1426,1.1945,1.1947,1.1427
1756.6,1.1426,1.1945,1.1947,1.1427
1756.7,1.1426,1.1945,1.1947,1.1428
1756.8,1.1426,1.1945,1.1947,1.1428
1756.9,1.1426,1.1945,1.1947,1.1428
1757,1.1426,1.1945,1.1947,1.1428
1757.1,1.1427,1.1945,1.1948,1.1428
1757.2,1.1427,1.1946,1.1948,1.1428
1757.3,1.1427,1.1946,1.1948,1.1429
1757.4,1.1427,1.1946,1.1948,1.1429
1757.5,1.1427,1.1946,1.1948,1.1429
1757.6,1.1427,1.1946,1.1948,1.1429
1757.7,1.1428,1.1946,1.1948,1.1429
1757.8,1.1428,1.1946,1.1948,1.1429
1757.9,1.1428,1.1946,1.1948,1.1429
1758,1.1428,1.1946,1.1948,1.143
1758.1,1.1428,1.1946,1.1948,1.143
1758.2,1.1428,1.1946,1.1948,1.143
1758.3,1.1429,1.1946,1.1948,1.143
1758.4,1.1429,1.1946,1.1948,1.143
1758.5,1.1429,1.1946,1.1948,1.143
1758.6,1.1429,1.1946,1.1948,1.1431
1758.7,1.1429,1.1946,1.1948,1.1431
1758.8,1.1429,1.1946,1.1948,1.1431
1758.9,1.143,1.1946,1.1948,1.1431
1759,1.143,1.1947,1.1949,1.1431
1759.1,1.143,1.1947,1.1949,1.1431
1759.2,1.143,1.1947,1.1949,1.1432
1759.3,1.143,1.1947,1.1949,1.1432
1759.4,1.143,1.1947,1.1949,1.1432
1759.5,1.1431,1.1947,1.1949,1.1432
1759.6,1.1431,1.1947,1.1949,1.1432
1759.7,1.1431,1.1947,1.1949,1.1432
1759.8,1.1431,1.1947,1.1949,1.1433
1759.9,1.1431,1.1947,1.1949,1.1433
1760,1.1431,1.1947,1.1949,1.1433
1760.1,1.1432,1.1947,1.1949,1.1433
1760.2,1.1432,1.1947,1.1949,1.1433
1760.3,1.1432,1.1947,1.1949,1.1433
1760.4,1.1432,1.1947,1.1949,1.1434
1760.5,1.1432,1.1947,1.1949,1.1434
1760.6,1.1432,1.1947,1.1949,1.1434
1760.7,1.1433,1.1947,1.1949,1.1434
1760.8,1.1433,1.1947,1.1949,1.1434
1760.9,1.1433,1.1948,1.195,1.1434
1761,1.1433,1.1948,1.195,1.1435
1761.1,1.1433,1.1948,1.195,1.1435
1761.2,1.1433,1.1948,1.195,1.1435
1761.3,1.1434,1.1948,1.195,1.1435
1761.4,1.1434,1.1948,1.195,1.1435
1761.5,1.1434,1.1948,1.195,1.1435
1761.6,1.1434,1.1948,1.195,1.1435
1761.7,1.1434,1.1948,1.195,1.1436
1761.8,1.1434,1.1948,1.195,1.1436
1761.9,1.1434,1.1948,1.195,1.1436
1762,1.1435,1.1948,1.195,1.1436
1762.1,1.1435,1.1948,1.195,1.1436
1762.2,1.1435,1.1948,1.195,1.1436
1762.3,1.1435,1.1948,1.195,1.1437
1762.4,1.1435,1.1948,1.195,1.1437
1762.5,1.1435,1.1948,1.195,1.1437
1762.6,1.1436,1.1948,1.195,1.1437
1762.7,1.1436,1.1948,1.195,1.1437
1762.8,1.1436,1.1948,1.195,1.1437
1762.9,1.1436,1.1949,1.1951,1.1438
1763,1.1436,1.1949,1.1951,1.1438
1763.1,1.1436,1.1949,1.1951,1.1438
1763.2,1.1437,1.1949,1.1951,1.1438
1763.3,1.1437,1.1949,1.1951,1.1438
1763.4,1.1437,1.1949,1.1951,1.1438
1763.5,1.1437,1.1949,1.1951,1.1439
1763.6,1.1437,1.1949,1.1951,1.1439
1763.7,1.1437,1.1949,1.1951,1.1439
1763.8,1.1438,1.1949,1.1951,1.1439
1763.9,1.1438,1.1949,1.1951,1.1439
1764,1.1438,1.1949,1.1951,1.1439
1764.1,1.1438,1.1949,1.1951,1.1439
1764.2,1.1438,1.1949,1.1951,1.144
1764.3,1.1438,1.1949,1.1951,1.144
1764.4,1.1438,1.1949,1.1951,1.144
1764.5,1.1439,1.1949,1.1951,1.144
1764.6,1.1439,1.1949,1.1951,1.144
1764.7,1.1439,1.1949,1.1951,1.144
1764.8,1.1439,1.1949,1.1951,1.1441
1764.9,1.1439,1.1949,1.1952,1.1441
1765,1.1439,1.195,1.1952,1.1441
1765.1,1.144,1.195,1.1952,1.1441
1765.2,1.144,1.195,1.1952,1.1441
1765.3,1.144,1.195,1.1952,1.1441
1765.4,1.144,1.195,1.1952,1.1442
1765.5,1.144,1.195,1.1952,1.1442
1765.6,1.144,1.195,1.1952,1.1442
1765.7,1.1441,1.195,1.1952,1.1442
1765.8,1.1441,1.195,1.1952,1.1442
1765.9,1.1441,1.195,1.1952,1.1442
1766,1.1441,1.195,1.1952,1.1442
1766.1,1.1441,1.195,1.1952,1.1443
1766.2,1.1441,1.195,1.1952,1.1443
1766.3,1.1441,1.195,1.1952,1.1443
1766.4,1.1442,1.195,1.1952,1.1443
1766.5,1.1442,1.195,1.1952,1.1443
1766.6,1.1442,1.195,1.1952,1.1443
1766.7,1.1442,1.195,1.1952,1.1444
1766.8,1.1442,1.195,1.1952,1.1444
1766.9,1.1442,1.195,1.1952,1.1444
1767,1.1443,1.195,1.1952,1.1444
1767.1,1.1443,1.1951,1.1953,1.1444
1767.2,1.1443,1.1951,1.1953,1.1444
1767.3,1.1443,1.1951,1.1953,1.1445
1767.4,1.1443,1.1951,1.1953,1.1445
1767.5,1.1443,1.1951,1.1953,1.1445
1767.6,1.1443,1.1951,1.1953,1.1445
1767.7,1.1444,1.1951,1.1953,1.1445
1767.8,1.1444,1.1951,1.1953,1.1445
1767.9,1.1444,1.1951,1.1953,1.1445
1768,1.1444,1.1951,1.1953,1.1446
1768.1,1.1444,1.1951,1.1953,1.1446
1768.2,1.1444,1.1951,1.1953,1.1446
1768.3,1.1445,1.1951,1.1953,1.1446
1768.4,1.1445,1.1951,1.1953,1.1446
1768.5,1.1445,1.1951,1.1953,1.1446
1768.6,1.1445,1.1951,1.1953,1.1447
1768.7,1.1445,1.1951,1.1953,1.1447
1768.8,1.1445,1.1951,1.1953,1.1447
1768.9,1.1446,1.1951,1.1953,1.1447
1769,1.1446,1.1951,1.1953,1.1447
1769.1,1.1446,1.1951,1.1953,1.1447
1769.2,1.1446,1.1951,1.1953,1.1447
1769.3,1.1446,1.1951,1.1954,1.1448
1769.4,1.1446,1.1952,1.1954,1.1448
1769.5,1.1446,1.1952,1.1954,1.1448
1769.6,1.1447,1.1952,1.1954,1.1448
1769.7,1.1447,1.1952,1.1954,1.1448
1769.8,1.1447,1.1952,1.1954,1.1448
1769.9,1.1447,1.1952,1.1954,1.1449
1770,1.1447,1.1952,1.1954,1.1449
1770.1,1.1447,1.1952,1.1954,1.1449
1770.2,1.1448,1.1952,1.1954,1.1449
1770.3,1.1448,1.1952,1.1954,1.1449
1770.4,1.1448,1.1952,1.1954,1.1449
1770.5,1.1448,1.1952,1.1954,1.1449
1770.6,1.1448,1.1952,1.1954,1.145
1770.7,1.1448,1.1952,1.1954,1.145
1770.8,1.1448,1.1952,1.1954,1.145
1770.9,1.1449,1.1952,1.1954,1.145
1771,1.1449,1.1952,1.1954,1.145
1771.1,1.1449,1.1952,1.1954,1.145
1771.2,1.1449,1.1952,1.1954,1.1451
1771.3,1.1449,1.1952,1.1954,1.1451
1771.4,1.1449,1.1952,1.1954,1.1451
1771.5,1.145,1.1952,1.1954,1.1451
1771.6,1.145,1.1952,1.1954,1.1451
1771.7,1.145,1.1953,1.1955,1.1451
1771.8,1.145,1.1953,1.1955,1.1451
1771.9,1.145,1.1953,1.1955,1.1452
1772,1.145,1.1953,1.1955,1.1452
1772.1,1.145,1.1953,1.1955,1.1452
1772.2,1.1451,1.1953,1.1955,1.1452
1772.3,1.1451,1.1953,1.1955,1.1452
1772.4,1.1451,1.1953,1.1955,1.1452
1772.5,1.1451,1.1953,1.1955,1.1453
1772.6,1.1451,1.1953,1.1955,1.1453
1772.7,1.1451,1.1953,1.1955,1.1453
1772.8,1.1451,1.1953,1.1955,1.1453
1772.9,1.1452,1.1953,1.1955,1.1453
1773,1.1452,1.1953,1.1955,1.1453
1773.1,1.1452,1.1953,1.1955,1.1453
1773.2,1.1452,1.1953,1.1955,1.1454
1773.3,1.1452,1.1953,1.1955,1.1454
1773.4,1.1452,1.1953,1.1955,1.1454
1773.5,1.1453,1.1953,1.1955,1.1454
1773.6,1.1453,1.1953,1.1955,1.1454
1773.7,1.1453,1.1953,1.1955,1.1454
1773.8,1.1453,1.1953,1.1955,1.1454
1773.9,1.1453,1.1953,1.1955,1.1455
1774,1.1453,1.1953,1.1955,1.1455
1774.1,1.1453,1.1953,1.1955,1.1455
1774.2,1.1454,1.1954,1.1956,1.1455
1774.3,1.1454,1.1954,1.1956,1.1455
1774.4,1.1454,1.1954,1.1956,1.1455
1774.5,1.1454,1.1954,1.1956,1.1456
1774.6,1.1454,1.1954,1.1956,1.1456
1774.7,1.1454,1.1954,1.1956,1.1456
1774.8,1.1454,1.1954,1.1956,1.1456
1774.9,1.1455,1.1954,1.1956,1.1456
1775,1.1455,1.1954,1.1956,1.1456
1775.1,1.1455,1.1954,1.1956,1.1456
1775.2,1.1455,1.1954,1.1956,1.1457
1775.3,1.1455,1.1954,1.1956,1.1457
1775.4,1.1455,1.1954,1.1956,1.1457
1775.5,1.1456,1.1954,1.1956,1.1457
1775.6,1.1456,1.1954,1.1956,1.1457
1775.7,1.1456,1.1954,1.1956,1.1457
1775.8,1.1456,1.1954,1.1956,1.1457
1775.9,1.1456,1.1954,1.1956,1.1458
1776,1.1456,1.1954,1.1956,1.1458
1776.1,1.1456,1.1954,1.1956,1.1458
1776.2,1.1457,1.1954,1.1956,1.1458
1776.3,1.1457,1.1954,1.1956,1.1458
1776.4,1.1457,1.1954,1.1956,1.1458
1776.5,1.1457,1.1954,1.1956,1.1459
1776.6,1.1457,1.1954,1.1956,1.1459
1776.7,1.1457,1.1954,1.1956,1.1459
1776.8,1.1457,1.1955,1.1957,1.1459
1776.9,1.1458,1.1955,1.1957,1.1459
1777,1.1458,1.1955,1.1957,1.1459
1777.1,1.1458,1.1955,1.1957,1.1459
1777.2,1.1458,1.1955,1.1957,1.146
1777.3,1.1458,1.1955,1.1957,1.146
1777.4,1.1458,1.1955,1.1957,1.146
1777.5,1.1459,1.1955,1.1957,1.146
1777.6,1.1459,1.1955,1.1957,1.146
1777.7,1.1459,1.1955,1.1957,1.146
1777.8,1.1459,1.1955,1.1957,1.146
1777.9,1.1459,1.1955,1.1957,1.1461
1778,1.1459,1.1955,1.1957,1.1461
1778.1,1.1459,1.1955,1.1957,1.1461
1778.2,1.146,1.1955,1.1957,1.1461
1778.3,1.146,1.1955,1.1957,1.1461
1778.4,1.146,1.1955,1.1957,1.1461
1778.5,1.146,1.1955,1.1957,1.1461
1778.6,1.146,1.1955,1.1957,1.1462
1778.7,1.146,1.1955,1.1957,1.1462
1778.8,1.146,1.1955,1.1957,1.1462
1778.9,1.1461,1.1955,1.1957,1.1462
1779,1.1461,1.1955,1.1957,1.1462
1779.1,1.1461,1.1955,1.1957,1.1462
1779.2,1.1461,1.1955,1.1957,1.1463
1779.3,1.1461,1.1955,1.1957,1.1463
1779.4,1.1461,1.1955,1.1957,1.1463
1779.5,1.1461,1.1955,1.1957,1.1463
1779.6,1.1462,1.1956,1.1958,1.1463
1779.7,1.1462,1.1956,1.1958,1.1463
1779.8,1.1462,1.1956,1.1958,1.1463
1779.9,1.1462,1.1956,1.1958,1.1464
1780,1.1462,1.1956,1.1958,1.1464
1780.1,1.1462,1.1956,1.1958,1.1464
1780.2,1.1462,1.1956,1.1958,1.1464
1780.3,1.1463,1.1956,1.1958,1.1464
1780.4,1.1463,1.1956,1.1958,1.1464
1780.5,1.1463,1.1956,1.1958,1.1464
1780.6,1.1463,1.1956,1.1958,1.1465
1780.7,1.1463,1.1956,1.1958,1.1465
1780.8,1.1463,1.1956,1.1958,1.1465
1780.9,1.1463,1.1956,1.1958,1.1465
1781,1.1464,1.1956,1.1958,1.1465
1781.1,1.1464,1.1956,1.1958,1.1465
1781.2,1.1464,1.1956,1.1958,1.1465
